label_id,phase2_alert_uid,case_id,run_id,campaign_id,scenario_id,agent_name,label_timestamp,label_timestamp_utc,rule_id,rule_description,label,event_role,execution_mode,tool,mitre_technique_id,confidence,match_status,match_method,candidate_count,primary_phase3_alert_uid,primary_evidence_id,candidate_phase3_alert_uids,candidate_evidence_ids,candidate_raw_line_numbers
LBL-000043,ALERT-8886D78D94AD800D,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:18:55.313-0400,2026-05-15T04:18:55.313000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_d5ea6b838bdebc86b0c373ea1250a521,evidence_85c7b59f6088f5ced875bacd1113e5e5,alert_d5ea6b838bdebc86b0c373ea1250a521;alert_af59056d053e748bd5eab8790936aedc,evidence_85c7b59f6088f5ced875bacd1113e5e5;evidence_6b4bb39c3a4180b52deb0562f0ca377e,12;119
LBL-000044,ALERT-56E5215B1774D9BD,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:19:55.349-0400,2026-05-15T04:19:55.349000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_140da7a43a96707cb9a3e22982a30ee9,evidence_ef58181dcc6758cbc2d820c443a0c9a2,alert_140da7a43a96707cb9a3e22982a30ee9;alert_06f6981dc00c329728d0d26584cf6dc8,evidence_ef58181dcc6758cbc2d820c443a0c9a2;evidence_92e0b25c961959083efc68e1a98a8313,13;120
LBL-000045,ALERT-D333DCF417EBA53B,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:20:39.359-0400,2026-05-15T04:20:39.359000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_ba6044a3b2c3183f3c26059c4bf8ab13,evidence_0b055dcb7de53093b9c269cae21dccd7,alert_ba6044a3b2c3183f3c26059c4bf8ab13;alert_c5ef0cea5772ddcb18fe4ed69a65ef15,evidence_0b055dcb7de53093b9c269cae21dccd7;evidence_edcec349440147a8fe88d9b0dbb7078e,14;121
LBL-000046,ALERT-585DD3F6152E6CA5,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:21:37.372-0400,2026-05-15T04:21:37.372000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_4476f3027ccfc4f9e9dfa707cfd94272,evidence_c0888f31046f6d7c150aadba36d7ada2,alert_4476f3027ccfc4f9e9dfa707cfd94272;alert_c4b28b87dba482fb99f6d50fd8a23a8c,evidence_c0888f31046f6d7c150aadba36d7ada2;evidence_3c9ee39596126a86ff2d262287c49249,15;122
LBL-000047,ALERT-0E36E33EAB78C7F9,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:22:37.386-0400,2026-05-15T04:22:37.386000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_ab9167f77ba3daa33923546daf36880d,evidence_4a5955464d8ac0417dc3d2e4f1ecf116,alert_ab9167f77ba3daa33923546daf36880d;alert_ef6eeb53b37dee18618d45c8caff1314,evidence_4a5955464d8ac0417dc3d2e4f1ecf116;evidence_13e9d172d2afe333da559d0b30658089,16;123
LBL-000048,ALERT-E9DD862B632660E7,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:23:35.406-0400,2026-05-15T04:23:35.406000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_88dca1ef4416760f907b57aa22fce4ef,evidence_d65536de7b948cb47518007ce65656d3,alert_88dca1ef4416760f907b57aa22fce4ef;alert_98a1a1a9a81af49cad7abed32c188b07,evidence_d65536de7b948cb47518007ce65656d3;evidence_b7a10caa3e5f2ff7a5af5498a6fd5907,17;124
LBL-000049,ALERT-D0A9E728D7C1698C,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:24:29.451-0400,2026-05-15T04:24:29.451000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_478fdf22923452053648e5270472342b,evidence_755eba01dfbae8f2d00d2efd6267f01c,alert_478fdf22923452053648e5270472342b;alert_b33b5fc848caa889c60208a48d013eab,evidence_755eba01dfbae8f2d00d2efd6267f01c;evidence_8ffdf1dc9ba5ce7216f9ec0c26ad305b,18;125
LBL-000050,ALERT-E7E9E15ED9F70D35,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:25:35.434-0400,2026-05-15T04:25:35.434000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_b772073e47746022f63cf842856b8974,evidence_f4d3f7cb047abd8ec8db668ef8546ec3,alert_b772073e47746022f63cf842856b8974;alert_e0b3172d3397cbbf651202a5097831d7,evidence_f4d3f7cb047abd8ec8db668ef8546ec3;evidence_3200a8972249c8d8afab499937c78a7a,19;126
LBL-000051,ALERT-45EFA995E37102F8,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:26:17.443-0400,2026-05-15T04:26:17.443000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_9b72d4f53868252abd7c9b7cf2f166d8,evidence_89689353020ca3baaf50c203e5333908,alert_9b72d4f53868252abd7c9b7cf2f166d8;alert_0bfc927b223997dc951992fb02958ad9,evidence_89689353020ca3baaf50c203e5333908;evidence_f018141ed991adca6228a92ceb88414f,20;127
LBL-000052,ALERT-E1DDFE2BEA2A83C4,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:26:59.493-0400,2026-05-15T04:26:59.493000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_3fa55d74288fe577df1ddc5dc2f7dbf3,evidence_a92b25ec487392229604c65b7a41d5be,alert_3fa55d74288fe577df1ddc5dc2f7dbf3;alert_defc8a080ea91a416ad0e26fe2dd7fe8,evidence_a92b25ec487392229604c65b7a41d5be;evidence_600959e987aaa96c8baf676f9087c231,21;128
LBL-000053,ALERT-3F74861696BA1246,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:27:45.506-0400,2026-05-15T04:27:45.506000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_9d63e16e6f40455707b06a284fc52190,evidence_205b28c1b73c98c256a6c86fc9359870,alert_9d63e16e6f40455707b06a284fc52190;alert_6fdc9b43038a1ae73cd5b9f769497e48,evidence_205b28c1b73c98c256a6c86fc9359870;evidence_3158f2cc612e61a6bda8e9bcb8c0eedd,22;129
LBL-000054,ALERT-8C5FEED7F848D6A3,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:28:31.519-0400,2026-05-15T04:28:31.519000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_f5e0b4cfda5e1ed08f1828d59770d53d,evidence_7fc840e93434bb70179b4248f8efb586,alert_f5e0b4cfda5e1ed08f1828d59770d53d;alert_76d0d4fc598cb74cab3965b5e8b96b42,evidence_7fc840e93434bb70179b4248f8efb586;evidence_d58e5a88f993f8b77769711c552c69d4,23;130
LBL-000055,ALERT-6EB90D9669A9EA66,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:29:22.184-0400,2026-05-15T04:29:22.184000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_937d72c1a6fb0e3fd0ca36aac2a0af12,evidence_38071336cf62ca90546df4004d7df8a6,alert_937d72c1a6fb0e3fd0ca36aac2a0af12;alert_480099bea9d0d9508dc5b95120b8b832,evidence_38071336cf62ca90546df4004d7df8a6;evidence_a5a9e1ff75c4a6110037c04350235186,24;131
LBL-000056,ALERT-9BFA3724D0BAC2E6,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:30:07.545-0400,2026-05-15T04:30:07.545000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_1d39b82b4113290972205c7d20f2bcdb,evidence_c3c59d7c5332d1deb67598cadc5ab866,alert_1d39b82b4113290972205c7d20f2bcdb;alert_0979ef4987e794424fe8752439075c85,evidence_c3c59d7c5332d1deb67598cadc5ab866;evidence_bd49333c2448a34d039730b1f66ec9c2,25;132
LBL-000057,ALERT-72F26E87464E67FC,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:31:11.531-0400,2026-05-15T04:31:11.531000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_97dd267337a0d4a5a460eca85db66e0d,evidence_00ed2c11d4d5a0aca48d8a4ae2f4af96,alert_97dd267337a0d4a5a460eca85db66e0d;alert_a37585bddcd7ea022affbd0a3479ca7e,evidence_00ed2c11d4d5a0aca48d8a4ae2f4af96;evidence_2209b1eb967e56eb00f4aff235cff275,26;133
LBL-000058,ALERT-9E5D5E7591D2BA84,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:32:03.577-0400,2026-05-15T04:32:03.577000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_888cded6f8e58c7a79421b7bccd4bb0a,evidence_5a94ac3033dfff5b6b31453638a1ea95,alert_888cded6f8e58c7a79421b7bccd4bb0a;alert_de67d767d272892003f13fb2c23c62dc,evidence_5a94ac3033dfff5b6b31453638a1ea95;evidence_942aea98096a085d4b20dd0d09ce15eb,27;134
LBL-000059,ALERT-F0B0033875C6224D,CASE-041,C-LNX-01-CAL-R002,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:32:42.280-0400,2026-05-15T04:32:42.280000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_44a497977762d54b562ca5203de6ed49,evidence_b0a47808063448d1577baa4b39fc2e63,alert_44a497977762d54b562ca5203de6ed49;alert_c3335b87e1744fe8b8da7ee4e2a8d973,evidence_b0a47808063448d1577baa4b39fc2e63;evidence_9d5931b7a6ba227e8f1ab11cd7da704b,28;135
LBL-000060,ALERT-445EBFAE665C8BF8,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:00:17.017-0400,2026-05-15T04:00:17.017000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,trigger,caldera,MITRE Caldera,T1057,high,matched,agent_source_timestamp_rule_description,2,alert_ef3a48fe8e1e2b974f77c954d33d52fb,evidence_afd64c716200be2bb7b396702b27b725,alert_ef3a48fe8e1e2b974f77c954d33d52fb;alert_94bc983ca853dc2f6e0d5e9d83516263,evidence_afd64c716200be2bb7b396702b27b725;evidence_9117dbe2831f76cf97989e51f026acf8,1;108
LBL-000061,ALERT-B11027386A50F2C0,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:00:21.067-0400,2026-05-15T04:00:21.067000+00:00,80730,Auditd: SELinux permission check.,attack_like,trigger,caldera,MITRE Caldera,T1110.001/T1548.003/T1082/T1033/T1016/T1053.003,high,matched,agent_source_timestamp_rule_description,2,alert_77427513d644307cced04c1c0565ed30,evidence_fc2ab379dd38aab4b2ad1cd1129d3003,alert_77427513d644307cced04c1c0565ed30;alert_47e25efb84f3d3ea948918039b1804a7,evidence_fc2ab379dd38aab4b2ad1cd1129d3003;evidence_33dcd32b92358df8c750770585e7b4e0,2;109
LBL-000062,ALERT-561FB6D199940F1C,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:12:25.208-0400,2026-05-15T04:12:25.208000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_4ff7f5184d936730a1989f1bd07d7bbe,evidence_dbd5764081245f9ee78699aa56f9dff6,alert_4ff7f5184d936730a1989f1bd07d7bbe;alert_aef6bbbcfff23b82abbc57829872dba5,evidence_dbd5764081245f9ee78699aa56f9dff6;evidence_ab3844cf8642ae4e10690066ea52599e,6;113
LBL-000063,ALERT-D33329D0398DE5E9,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:13:37.238-0400,2026-05-15T04:13:37.238000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_e2ef466d6bf13950e4fa2058945581fd,evidence_8f6190f4398f94d4474cd133497d9907,alert_e2ef466d6bf13950e4fa2058945581fd;alert_b90ff27a986a8d1b9dc96797e81448d4,evidence_8f6190f4398f94d4474cd133497d9907;evidence_0b0dda9c0c27882d0ccd4f935710fd13,7;114
LBL-000064,ALERT-319CCDE655311608,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:14:35.246-0400,2026-05-15T04:14:35.246000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_75cf829888385297bd60fc9d4a464ee3,evidence_773c9036efe3253e2e9bf7dd520ca79a,alert_75cf829888385297bd60fc9d4a464ee3;alert_d5b5e0a0d4fa0095394859878223446f,evidence_773c9036efe3253e2e9bf7dd520ca79a;evidence_e59588a5ef564498952a945046210981,8;115
LBL-000065,ALERT-4E48943D1FB4B605,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:15:35.267-0400,2026-05-15T04:15:35.267000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_ad2fa4f597d53eea70e427da6820eda4,evidence_ff782abe85a42a91245c4083b8301e4f,alert_ad2fa4f597d53eea70e427da6820eda4;alert_b471e380772ea83c9dbdfe8ff7cc5922,evidence_ff782abe85a42a91245c4083b8301e4f;evidence_b2340ae7a095e0e0ff631f1893790779,9;116
LBL-000066,ALERT-A1220A2648FB0DAA,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:16:43.322-0400,2026-05-15T04:16:43.322000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_50351c786fe82db569b72f2d3445d664,evidence_397a267b5aef86a9a41b99289f7082bf,alert_50351c786fe82db569b72f2d3445d664;alert_23fac5cc155be36065ebd67ae5f8bc04,evidence_397a267b5aef86a9a41b99289f7082bf;evidence_cb173c49cbd6de79ea1a2f5362d84a83,10;117
LBL-000067,ALERT-A591C7557ECCEB16,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:17:47.297-0400,2026-05-15T04:17:47.297000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_33c770638750ab5e018d7d55e4176482,evidence_37a5df63a09e9ec5fa0c11b17dd0fcc3,alert_33c770638750ab5e018d7d55e4176482;alert_2599624a07a1ccc0a8564d342e20c9c4,evidence_37a5df63a09e9ec5fa0c11b17dd0fcc3;evidence_ec57eb447860e1d8c4de644038fc81e5,11;118
LBL-000068,ALERT-8886D78D94AD800D,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:18:55.313-0400,2026-05-15T04:18:55.313000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_d5ea6b838bdebc86b0c373ea1250a521,evidence_85c7b59f6088f5ced875bacd1113e5e5,alert_d5ea6b838bdebc86b0c373ea1250a521;alert_af59056d053e748bd5eab8790936aedc,evidence_85c7b59f6088f5ced875bacd1113e5e5;evidence_6b4bb39c3a4180b52deb0562f0ca377e,12;119
LBL-000069,ALERT-56E5215B1774D9BD,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:19:55.349-0400,2026-05-15T04:19:55.349000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_140da7a43a96707cb9a3e22982a30ee9,evidence_ef58181dcc6758cbc2d820c443a0c9a2,alert_140da7a43a96707cb9a3e22982a30ee9;alert_06f6981dc00c329728d0d26584cf6dc8,evidence_ef58181dcc6758cbc2d820c443a0c9a2;evidence_92e0b25c961959083efc68e1a98a8313,13;120
LBL-000070,ALERT-D333DCF417EBA53B,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:20:39.359-0400,2026-05-15T04:20:39.359000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_ba6044a3b2c3183f3c26059c4bf8ab13,evidence_0b055dcb7de53093b9c269cae21dccd7,alert_ba6044a3b2c3183f3c26059c4bf8ab13;alert_c5ef0cea5772ddcb18fe4ed69a65ef15,evidence_0b055dcb7de53093b9c269cae21dccd7;evidence_edcec349440147a8fe88d9b0dbb7078e,14;121
LBL-000071,ALERT-585DD3F6152E6CA5,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:21:37.372-0400,2026-05-15T04:21:37.372000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_4476f3027ccfc4f9e9dfa707cfd94272,evidence_c0888f31046f6d7c150aadba36d7ada2,alert_4476f3027ccfc4f9e9dfa707cfd94272;alert_c4b28b87dba482fb99f6d50fd8a23a8c,evidence_c0888f31046f6d7c150aadba36d7ada2;evidence_3c9ee39596126a86ff2d262287c49249,15;122
LBL-000072,ALERT-0E36E33EAB78C7F9,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:22:37.386-0400,2026-05-15T04:22:37.386000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_ab9167f77ba3daa33923546daf36880d,evidence_4a5955464d8ac0417dc3d2e4f1ecf116,alert_ab9167f77ba3daa33923546daf36880d;alert_ef6eeb53b37dee18618d45c8caff1314,evidence_4a5955464d8ac0417dc3d2e4f1ecf116;evidence_13e9d172d2afe333da559d0b30658089,16;123
LBL-000073,ALERT-E9DD862B632660E7,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:23:35.406-0400,2026-05-15T04:23:35.406000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_88dca1ef4416760f907b57aa22fce4ef,evidence_d65536de7b948cb47518007ce65656d3,alert_88dca1ef4416760f907b57aa22fce4ef;alert_98a1a1a9a81af49cad7abed32c188b07,evidence_d65536de7b948cb47518007ce65656d3;evidence_b7a10caa3e5f2ff7a5af5498a6fd5907,17;124
LBL-000074,ALERT-D0A9E728D7C1698C,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:24:29.451-0400,2026-05-15T04:24:29.451000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_478fdf22923452053648e5270472342b,evidence_755eba01dfbae8f2d00d2efd6267f01c,alert_478fdf22923452053648e5270472342b;alert_b33b5fc848caa889c60208a48d013eab,evidence_755eba01dfbae8f2d00d2efd6267f01c;evidence_8ffdf1dc9ba5ce7216f9ec0c26ad305b,18;125
LBL-000075,ALERT-E7E9E15ED9F70D35,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:25:35.434-0400,2026-05-15T04:25:35.434000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_b772073e47746022f63cf842856b8974,evidence_f4d3f7cb047abd8ec8db668ef8546ec3,alert_b772073e47746022f63cf842856b8974;alert_e0b3172d3397cbbf651202a5097831d7,evidence_f4d3f7cb047abd8ec8db668ef8546ec3;evidence_3200a8972249c8d8afab499937c78a7a,19;126
LBL-000076,ALERT-45EFA995E37102F8,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:26:17.443-0400,2026-05-15T04:26:17.443000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_9b72d4f53868252abd7c9b7cf2f166d8,evidence_89689353020ca3baaf50c203e5333908,alert_9b72d4f53868252abd7c9b7cf2f166d8;alert_0bfc927b223997dc951992fb02958ad9,evidence_89689353020ca3baaf50c203e5333908;evidence_f018141ed991adca6228a92ceb88414f,20;127
LBL-000077,ALERT-E1DDFE2BEA2A83C4,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:26:59.493-0400,2026-05-15T04:26:59.493000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_3fa55d74288fe577df1ddc5dc2f7dbf3,evidence_a92b25ec487392229604c65b7a41d5be,alert_3fa55d74288fe577df1ddc5dc2f7dbf3;alert_defc8a080ea91a416ad0e26fe2dd7fe8,evidence_a92b25ec487392229604c65b7a41d5be;evidence_600959e987aaa96c8baf676f9087c231,21;128
LBL-000078,ALERT-3F74861696BA1246,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:27:45.506-0400,2026-05-15T04:27:45.506000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_9d63e16e6f40455707b06a284fc52190,evidence_205b28c1b73c98c256a6c86fc9359870,alert_9d63e16e6f40455707b06a284fc52190;alert_6fdc9b43038a1ae73cd5b9f769497e48,evidence_205b28c1b73c98c256a6c86fc9359870;evidence_3158f2cc612e61a6bda8e9bcb8c0eedd,22;129
LBL-000079,ALERT-8C5FEED7F848D6A3,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:28:31.519-0400,2026-05-15T04:28:31.519000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_f5e0b4cfda5e1ed08f1828d59770d53d,evidence_7fc840e93434bb70179b4248f8efb586,alert_f5e0b4cfda5e1ed08f1828d59770d53d;alert_76d0d4fc598cb74cab3965b5e8b96b42,evidence_7fc840e93434bb70179b4248f8efb586;evidence_d58e5a88f993f8b77769711c552c69d4,23;130
LBL-000080,ALERT-6EB90D9669A9EA66,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,safesoc-lnx-01,2026-05-15T00:29:22.184-0400,2026-05-15T04:29:22.184000+00:00,92604,Processes running for all users were queried with ps command.,attack_like,duplicate,caldera,MITRE Caldera,T1057,medium,matched,agent_source_timestamp_rule_description,2,alert_937d72c1a6fb0e3fd0ca36aac2a0af12,evidence_38071336cf62ca90546df4004d7df8a6,alert_937d72c1a6fb0e3fd0ca36aac2a0af12;alert_480099bea9d0d9508dc5b95120b8b832,evidence_38071336cf62ca90546df4004d7df8a6;evidence_a5a9e1ff75c4a6110037c04350235186,24;131
